outcome,day_crash,hour_crash,road_type,road_condition,weather_condition,visibility,type_vehicle,type_vehicle2,gender,crash_type,age
0,4,Night,Asphalt,Dry,Clear,2,car,car,male,collision,28.51666667
0,3,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,36.36111111
0,7,Day,Asphalt,Dry,Clear,1,car,car,male,collision,26.91111111
0,3,Day,Asphalt,Dry,Clear,1,car,car,male,collision,29.35555556
0,4,Day,Asphalt,Dry,Clear,1,car,car,male,collision,39.33055556
0,4,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,31.38888889
0,4,Day,Asphalt,Dry,Clear,2,car,car,male,collision,49.43611111
0,3,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,27.32777778
0,4,Night,Asphalt,Dry,Clear,3,car,car,male,collision,30.06388889
0,4,Night,Asphalt,Dry,Clear,2,car,car,male,collision,33.63055556
0,2,Night,Asphalt,Dry,Clear,3,motorcycle,car,male,collision,25.275
0,7,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,43.55277778
0,3,Day,Asphalt,Dry,Clear,NA,car,car,male,collision,52.55555556
0,3,Night,Asphalt,Dry,Clear,1,car,car,male,collision,28.55555556
0,5,Day,Asphalt,Wet or Damaged,Clear,1,truck,truck,male,collision,29.32222222
0,2,Night,Asphalt,NA,Clear,2,car,NA,male,collision,43.30555556
0,5,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,28.55833333
0,7,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,36.11944444
0,3,Day,Soil,Dry,Clear,1,truck,NA,male,collision,43.40555556
0,7,Day,Asphalt,Dry,Clear,1,car,truck,male,collision,29.32777778
0,2,Day,NA,Dry,Clear,1,car,car,male,collision,23.55555556
0,3,Night,Asphalt,Dry,Clear,2,car,NA,male,collision,42.68333333
0,2,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,29.56388889
0,5,Night,Asphalt,Dry,NA,1,car,car,male,collision,31.33333333
0,6,Night,Asphalt,Dry,Clear,2,truck,motorcycle,male,collision,35.33611111
0,5,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,39.71944444
0,4,Day,Asphalt,Dry,Clear,NA,car,NA,female,collision,39.35
0,6,Night,Asphalt,NA,Clear,NA,truck,motorcycle,male,collision,39.78055556
0,1,Day,Asphalt,Dry,Clear,1,bus,truck,male,collision,55.86666667
0,2,Day,Asphalt,Dry,NA,NA,car,motorcycle,male,collision,61.74166667
0,7,Dawn,Soil,Dry,Clear,3,car,truck,male,collision,34.65277778
0,5,Night,Asphalt,Dry,Clear,NA,truck,NA,male,collision,28.61944444
0,1,Day,Soil,Dry,Clear,NA,truck,car,female,collision,34.17222222
0,4,Day,Asphalt,Dry,Clear,2,truck,truck,male,collision,43.42777778
0,4,Day,Asphalt,Dry,Clear,2,car,car,male,collision,30.55
0,1,Day,Asphalt,Dry,NA,1,car,NA,male,collision,33.63888889
0,3,Day,Asphalt,Dry,Clear,2,bus,car,male,collision,38.29444444
0,5,Dawn,Asphalt,Dry,Clear,3,car,car,male,collision,40.57777778
0,3,Day,Asphalt,Dry,Clear,2,truck,car,male,collision,36.26388889
0,7,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,45.69722222
0,5,Night,Asphalt,Dry,Clear,2,car,car,male,collision,34.56944444
0,7,Day,Asphalt,Dry,NA,1,car,car,male,collision,49.6
0,5,Day,Asphalt,Dry,NA,2,bus,truck,male,collision,28.425
0,7,Night,Soil,Wet or Damaged,Unclear,3,car,NA,male,collision,37.63611111
0,4,Day,Asphalt,Dry,Clear,1,motorcycle,truck,male,collision,27.56388889
0,2,Day,Asphalt,Dry,Clear,2,car,truck,male,collision,23.81388889
0,5,Night,Asphalt,Dry,Clear,3,truck,motorcycle,male,collision,29.57222222
0,6,Night,Asphalt,Dry,Clear,2,car,car,male,collision,46.78888889
0,5,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,27.48888889
0,2,Dawn,Asphalt,Dry,Clear,2,car,NA,male,collision,31.55555556
0,2,Night,Asphalt,Dry,Clear,2,car,car,NA,collision,NA
0,2,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,32.98333333
0,3,Night,Asphalt,Dry,Clear,NA,bus,car,male,collision,47.65555556
0,6,Night,Asphalt,Wet or Damaged,Unclear,2,bus,car,male,collision,29.91388889
0,5,Day,Asphalt,Dry,Clear,1,truck,NA,male,collision,34.55277778
0,3,Dawn,Soil,Dry,Clear,1,car,NA,male,collision,51.85277778
0,2,Day,Asphalt,Dry,NA,1,car,motorcycle,female,collision,41.54444444
0,7,Dawn,Asphalt,Dry,Clear,2,truck,NA,male,collision,32.39166667
0,1,Day,Asphalt,NA,NA,NA,car,NA,male,collision,35.10833333
0,6,Night,Asphalt,Dry,Clear,3,car,car,male,collision,31.39166667
0,5,Day,Asphalt,Dry,Clear,1,truck,NA,male,collision,36.55833333
0,2,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,21.02222222
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,34.60277778
0,6,Night,Asphalt,NA,NA,2,bus,NA,male,collision,33.48888889
0,7,Night,Asphalt,Dry,Clear,1,bus,car,male,collision,35.45555556
0,1,Day,Asphalt,Dry,Clear,1,car,car,male,collision,30.34722222
0,4,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,61.49166667
0,5,Day,Asphalt,Wet or Damaged,Clear,1,truck,car,male,collision,34.62777778
0,6,Night,Asphalt,Dry,Clear,3,truck,bus,male,collision,23.43333333
0,1,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,24.31666667
0,5,Night,Asphalt,Dry,Clear,2,car,truck,male,collision,68.10833333
0,1,Day,Asphalt,Dry,Unclear,1,truck,car,male,collision,31.43888889
0,2,Day,Asphalt,NA,NA,1,truck,truck,male,collision,49.93611111
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,39.61666667
0,5,Day,Asphalt,NA,NA,1,car,motorcycle,male,collision,39.70277778
0,4,Dawn,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,22.25833333
0,2,Dawn,Asphalt,NA,NA,1,motorcycle,car,male,collision,36.70555556
0,4,Night,Asphalt,Dry,NA,2,truck,car,male,collision,26.96111111
0,2,Day,Asphalt,Dry,Clear,1,car,NA,male,collision,39.40277778
0,4,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,34.86388889
0,4,Day,Asphalt,NA,NA,1,car,car,male,collision,38.70277778
0,6,Day,Asphalt,Dry,Clear,1,car,car,male,collision,42.03055556
0,4,Night,Asphalt,Dry,Clear,1,bus,bus,male,collision,54.82222222
0,2,Night,Asphalt,Dry,Clear,3,motorcycle,bus,male,collision,21.29444444
0,4,Day,Asphalt,Dry,NA,1,car,car,male,collision,31.44722222
0,5,Night,Asphalt,NA,NA,1,car,car,male,collision,34.74722222
0,5,Night,Asphalt,Dry,NA,2,car,car,male,collision,31.64444444
0,4,Day,Asphalt,Dry,Clear,NA,motorcycle,car,male,collision,22.54722222
0,2,Day,Asphalt,Dry,Clear,1,bus,bus,male,collision,31.01388889
0,4,Day,Asphalt,NA,Clear,1,car,NA,male,collision,48.73333333
0,NA,Night,NA,Wet or Damaged,Unclear,2,truck,car,male,collision,51.69722222
0,1,Night,Asphalt,Dry,Clear,2,car,bus,male,collision,53.79722222
0,4,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,29.49444444
0,6,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,51.64444444
0,3,Night,Asphalt,Dry,Clear,2,motorcycle,truck,male,collision,34.02222222
NA,5,Day,Asphalt,Dry,Clear,1,car,car,NA,collision,NA
0,7,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,37.53611111
0,3,Day,NA,Dry,NA,1,car,car,male,collision,34.46666667
0,7,Day,Asphalt,NA,NA,1,truck,car,male,collision,21.87777778
0,1,Day,Asphalt,Wet or Damaged,NA,1,car,car,male,collision,40.39444444
0,2,Day,Asphalt,Dry,Clear,3,motorcycle,car,male,collision,23.18611111
0,5,Day,Asphalt,Dry,NA,NA,truck,car,male,collision,29.225
0,7,Day,Asphalt,Dry,Clear,1,car,car,male,collision,34.03333333
0,3,Day,Asphalt,Dry,NA,NA,car,car,male,collision,55.40555556
0,4,Night,Soil,Dry,Clear,1,car,car,male,collision,32.41944444
0,5,Day,Asphalt,Dry,Clear,1,car,car,male,collision,35.29444444
0,5,Day,Asphalt,Dry,Clear,3,truck,car,male,collision,29.45833333
0,1,Night,Asphalt,Dry,Clear,1,car,car,male,collision,40.52777778
0,3,Day,Asphalt,Dry,Clear,1,car,NA,male,collision,32.26388889
0,4,Night,Soil,Dry,Clear,2,truck,car,male,collision,50.9
0,5,Day,Asphalt,Dry,Clear,3,car,car,female,collision,34.45277778
NA,7,Night,Asphalt,Dry,Clear,1,NA,car,NA,collision,NA
0,6,Dawn,Asphalt,Dry,NA,1,bus,bus,male,collision,43.725
0,4,Day,Asphalt,Dry,Clear,1,car,car,male,collision,35.21388889
0,4,Night,Asphalt,Dry,NA,2,truck,car,male,collision,26.96111111
0,4,Day,Asphalt,Dry,Clear,1,car,truck,female,collision,31.44722222
0,6,Dawn,Asphalt,Dry,NA,1,car,NA,male,collision,32.01944444
0,2,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,29.27222222
0,6,Day,Asphalt,Dry,Clear,1,car,car,male,collision,42.03055556
0,5,Night,Asphalt,Dry,Clear,2,car,car,male,collision,47.43055556
NA,5,Night,Asphalt,Dry,Clear,NA,NA,NA,NA,NA,NA
0,7,Dawn,Asphalt,Dry,Clear,2,car,NA,male,collision,25.425
0,2,Day,NA,NA,NA,NA,car,car,male,collision,43.36388889
0,4,Day,Asphalt,NA,Clear,1,bus,car,male,collision,38.53055556
0,3,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,37.35555556
0,6,Dawn,Asphalt,NA,Clear,NA,car,NA,male,collision,24.15555556
0,5,Night,Asphalt,NA,Clear,1,bus,motorcycle,male,collision,37.32222222
0,7,Night,Asphalt,NA,NA,3,car,car,male,collision,44.21388889
0,1,Day,Asphalt,Dry,NA,2,truck,NA,male,collision,54.61944444
0,2,Night,Asphalt,NA,Clear,1,car,NA,male,collision,43.54722222
0,6,Day,Soil,Dry,NA,NA,truck,NA,male,collision,41.36388889
0,4,Night,Asphalt,Dry,Clear,2,car,car,male,collision,27.23333333
0,1,Day,NA,Dry,Clear,NA,truck,car,male,collision,54.30833333
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,32.39722222
0,7,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,33.30833333
0,6,Night,Asphalt,Dry,NA,2,car,car,male,collision,57.65555556
0,1,Day,Asphalt,Dry,Clear,1,bus,bus,male,collision,34.63611111
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,33.2
0,6,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,27.2
0,6,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,28.23333333
0,5,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,38.70555556
0,1,Day,Asphalt,NA,Clear,1,truck,car,male,collision,33.33055556
0,6,Night,Asphalt,NA,Clear,2,truck,truck,male,collision,34.66944444
0,3,Night,Asphalt,Dry,Clear,NA,car,NA,male,collision,33.27777778
0,5,Night,Asphalt,Dry,Clear,2,truck,bus,male,collision,31.25277778
0,5,Day,Asphalt,Dry,NA,1,car,car,female,collision,44.44444444
0,4,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,22.19722222
0,3,Day,Asphalt,Dry,Clear,1,car,car,male,collision,39.48333333
0,6,Night,Asphalt,NA,NA,1,car,car,male,collision,29.30277778
0,7,Day,Asphalt,NA,NA,1,car,truck,male,collision,29.19166667
0,7,Dawn,Asphalt,Dry,NA,2,truck,car,male,collision,28.01944444
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,32.14444444
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,25.23333333
0,2,Night,Asphalt,Dry,NA,2,truck,truck,male,collision,25.21666667
